Date,Tweet,Close.
2013-02-08,Tell Congress: #NowIsTheTime to close background check loopholes for gun sales. http://OFA.BO/6teQPPÂ pic.twitter.com/rmcJKN6H,"1,517.93"
2013-02-08,RT if you're one of the 92% of Americans who support universal background checks for gun sales. #NowIsTheTimepic.twitter.com/w15pbW6x,"1,517.93"
2013-02-08,FACT: Nearly 40% of U.S. gun sales are made by private unlicensed sellers whose buyers aren't required to pass a federal background check.,"1,517.93"
2013-02-08,FACT: In the last decade the gun background check system has blocked more than 1 million felons and prohibited buyers from purchasing guns.,"1,517.93"
2013-02-08,President Obama's plan would close background check loopholes to keep guns out of dangerous hands: http://OFA.BO/3n8x9zÂ  #NowIsTheTime,"1,517.93"
2013-02-08,We can only fix our broken immigration system if you speak up and demand action. Share your family's #ImmigrationStory: http://OFA.BO/w51AxPÂ ,"1,517.93"
2013-02-07,Add your name if you support President Obama's plan to reform our immigration system: http://OFA.BO/XXF2SXÂ pic.twitter.com/DxBvHeJN,"1,509.39"
2013-02-07,Help pass comprehensive immigration reform by sharing your #ImmigrationStoryâ€”then RT so your friends can too: http://OFA.BO/PDtrs3Â ,"1,509.39"
2013-02-07,RT if you agree: Our immigration system should live up to our heritage as a nation of laws and a nation of immigrants.pic.twitter.com/I2zfUGnS,"1,509.39"
2013-02-07,â€œWe all have a story of a mother grandfather or great-great grandparent who came here to find opportunity.â€ â€”Jose Magana #ImmigrationStory,"1,509.39"
2013-02-07,I am living proof that our immigration system is broken. â€”Jose Magana: http://OFA.BO/YeUukNÂ  #ImmigrationStory,"1,509.39"
2013-02-07,Meet President Obamaâ€™s pick to lead the Department of the @Interior: REI CEO Sally Jewell. http://OFA.BO/ruUC8kÂ pic.twitter.com/zUp9UVZs,"1,509.39"
2013-02-06,We are more alike than we are different: http://OFA.BO/Uut1F2Â pic.twitter.com/Z3csTohQ,"1,512.12"
2013-02-06,â€œNow itâ€™s time to finish what we started. Letâ€™s get going.â€http://OFA.BO/QFBNQqÂ ,"1,512.12"
2013-02-06,President Obama your neighbors and you. Host a State of the Union watch party with supporters in your community:http://OFA.BO/hRF3V1Â ,"1,512.12"
2013-02-06,Help President Obama fight for middle-class families by signing up for Organizing for Action: http://OFA.BO/GE31gAÂ pic.twitter.com/iqrcDk0B,"1,512.12"
2013-02-05,RT this so your friends know President Obamaâ€™s balanced plan to reduce our deficit and grow the economy. http://OFA.BO/wuH5dVÂ ,"1,511.29"
2013-02-05,We can finish the job with a balanced mix of spending cuts and more tax reform.â€”President Obama on reducing the deficit,"1,511.29"
2013-02-05,"President Obama: ""Cuts to things like education and training; energy and national security; will cost us jobs and slow down our recovery.""","1,511.29"
2013-02-05,While itâ€™s critical to keep cutting wasteful spending we canâ€™t just cut our way to prosperity. â€”President Obama,"1,511.29"
2013-02-05,"President Obama: ""Economists and business leaders from across the spectrum have said that our economy is poised for progress in 2013.""","1,511.29"
2013-02-05,High five.pic.twitter.com/VbujCFCy,"1,511.29"
2013-02-04,"â€œWe have an obligation to try."" http://OFA.BO/5sPDg4Â pic.twitter.com/sDVn8DJ8","1,495.71"
2013-02-04,"President Obama: ""It may not be the perfect solution. We may not save every life. But we can make a difference."" #NowIsTheTime","1,495.71"
2013-02-04,"President Obama: "" #NowIsTheTime for action. Weâ€™re not going to wait for the next Newtown or the next Aurora.â€","1,495.71"
2013-02-04,We shouldn't stop there. We should restore the ban on military-style assault weapons and a 10-round limit for magazines.â€”President Obama,"1,495.71"
2013-02-04,"President Obama: ""The vast majority of Americans including a majority of gun owners support requiring criminal background checks.""","1,495.71"
2013-02-04,"President Obama: ""If thereâ€™s even one thing we can do if thereâ€™s just one life we can saveâ€”we've got an obligation to try.â€ #NowIsTheTime","1,495.71"
2013-02-04,Watch live: President Obama speaks in Minneapolis about his plan to reduce gun violence. http://wh.gov/liveÂ  #NowIsTheTime,"1,495.71"
2013-02-04,Worth a read and a RT: President Obamaâ€™s plan to reduce gun violence. http://OFA.BO/nRj7VuÂ  #NowIsTheTime,"1,495.71"
2013-02-04,â€œHer defiance spurred a movement that advanced our journey toward justice and equality for all.â€ â€”Obama on Rosa Parks:http://OFA.BO/URbra7Â ,"1,495.71"
2013-02-03,Game day.pic.twitter.com/cHiJ9DZB,
2013-02-02,â€œEveryone in Washington needs to focus not on politics but on whatâ€™s right for the countryâ€”on whatâ€™s right for you.â€http://OFA.BO/daZF29Â ,
2013-02-01,Good news: Our economy added 166000 private-sector jobs in January for the 35th straight month of growth.pic.twitter.com/A2YXHri8,"1,513.17"
2013-02-01,RT this link so your friends know President Obama's plan to fix our broken immigration system. http://OFA.BO/E4y1QWÂ  #ImmigrationReform,"1,513.17"
2013-02-01,If you missed it watch yesterday's @WhiteHouse #FiresideHangout with Cecilia MuÃ±oz on #ImmigrationReform. http://OFA.BO/kKn7L7Â ,"1,513.17"
2013-01-31,There's nothing we can't do.http://OFA.BO/9DuyKuÂ ,"1,498.11"
2013-01-31,In no other nation on Earth could my story even be possible.pic.twitter.com/98CI8Rm7,"1,498.11"
2013-01-31,How to fix a broken immigration system so everyone plays by the rules: http://OFA.BO/v4babRÂ ,"1,498.11"
2013-01-30,Be courageous. Americans are counting on you. â€” @GabbyGiffords urging the Senate today to take action on gun violencepic.twitter.com/RkBiJnu5,"1,501.96"
2013-01-30,We are a nation of immigrants.pic.twitter.com/W1K7uVMk,"1,501.96"
2013-01-30,The President outlined a plan for common-sense immigration reform yesterdayâ€”watch here:http://OFA.BO/UGb44oÂ ,"1,501.96"
2013-01-29,How we can fix our broken immigration system so everyone plays by the rules:http://OFA.BO/JLgPvYÂ ,"1,507.84"
2013-01-29,RT if you agree: We need an immigration system that honors our heritage as a nation of laws & a nation of immigrants.pic.twitter.com/uIHrgq9S,"1,507.84"
2013-01-29,This is not just a debate about policy. It's about people. â€”President Obama #immigrationreform,"1,507.84"
2013-01-29,What makes someone American is not just blood or birth but allegiance to our founding principles. â€”President Obama,"1,507.84"
2013-01-29,A lot of folks forget that most of â€˜usâ€™ used to be â€˜them.â€™ â€”President Obama,"1,507.84"
2013-01-29,I believe we're finally at a moment when comprehensive immigration reform is within our grasp. â€”President Obama,"1,507.84"
2013-01-29,Third we have to bring our legal immigration system into the 21st century because it no longer reflects the realities of our time.,"1,507.84"
2013-01-29,Second we have to deal with the 11 million individuals who are here illegally. â€”President Obama #immigrationreform,"1,507.84"
2013-01-29,First I believe we need to stay focused on enforcement. â€”President Obama #immigrationreform,"1,507.84"
2013-01-29,To help move this process along today Iâ€™m laying out my ideas for immigration reform. â€”President Obama,"1,507.84"
2013-01-29,For the first time in many years Republicans & Democrats seem ready to tackle this problem together.,"1,507.84"
2013-01-29,We have to make sure that every business & every worker in America is playing by the same set of rules.â€”President Obama #immigrationreform,"1,507.84"
2013-01-29,We define ourselves as a nation of immigrants. â€”President Obama,"1,507.84"
2013-01-29,Iâ€™m here today because the time has come for common-sense comprehensive immigration reform. â€”President Obama #immigrationreform,"1,507.84"
2013-01-29,Watch live: President Obama speaks on the need for comprehensive immigration reform. http://wh.gov/liveÂ  #immigrationreform,"1,507.84"
2013-01-29,President Obama will speak on the need to fix our broken immigration system today at 2:55pm ET. Watch live here: http://wh.gov/liveÂ ,"1,507.84"
2013-01-29,Here's Lilly Ledbetter on why she took up the fight for fair pay:http://OFA.BO/Ez4MkPÂ ,"1,507.84"
2013-01-29,President Obama signed his first bill into law four years ago today: The Lilly Ledbetter Fair Pay Act.http://OFA.BO/V1VaEzÂ ,"1,507.84"
2013-01-28,Does your representative support President Obama's plan to reduce gun violence? Call & ask now: http://OFA.BO/KL6KabÂ pic.twitter.com/7ZArtsNK,"1,500.18"
2013-01-28,If like me you want this time to be different then I need your help to make it different. http://OFA.BO/m9hb98Â  #NowIsTheTime,"1,500.18"
2013-01-27,President Obama on International Holocaust Remembrance Day:http://OFA.BO/DCL4a6Â ,
2013-01-27,Photo of the day: Bo in the snow.pic.twitter.com/ptHilNP0,
2013-01-27,President Obama nominates Mary Jo White to lead the SEC and Richard Cordray to lead the @CFPB:http://OFA.BO/Kw2qfpÂ ,
2013-01-25,Let your friends and family know what the President and Vice President are doing to reduce gun violence: http://OFA.BO/oVJWhDÂ ,"1,502.96"
2013-01-25,Does your representative know that you want action on gun violence? Call your rep now: http://OFA.BO/sSVh5MÂ ,"1,502.96"
2013-01-25,Make sure your senators know you support the President's plan to reduce gun violenceâ€”call them now: http://OFA.BO/UuZMJ9Â ,"1,502.96"
2013-01-25,RT if you support President Obama's plan to reduce gun violence: http://OFA.BO/DKCULpÂ ,"1,502.96"
2013-01-25,Each one of us needs to speak up and demand action on gun violence. Here's how you can help right now: http://OFA.BO/ToNN67Â ,"1,502.96"
2013-01-24,The President's view on Monday:pic.twitter.com/09kJVJSz,"1,494.82"
2013-01-24,Join Vice President Biden for a conversation on gun violence today at 1:45 pm ET:http://OFA.BO/CgSgo9Â ,"1,494.82"
2013-01-22,I want to take a look one more time. I'm not going to see this again.â€”The President pausing at the Capitol yesterdaypic.twitter.com/i4kuSiz4,"1,492.56"
2013-01-22,You and I as citizens have the power to set this country's course.http://OFA.BO/zTZCF9Â ,"1,492.56"
2013-01-22,This party is just another way to say something we can never say enough: thank you. â€”The President at last night's ball for servicemembers,"1,492.56"
2013-01-22,First dance.pic.twitter.com/2jeiEMa1,"1,492.56"
2013-01-21,Our journey is not complete. â€”President Obamapic.twitter.com/C2OOxbzg,
2013-01-21,You can watch President Obama's second inaugural address in full here:http://OFA.BO/erTacVÂ ,
2013-01-21,I want to look out one more time. I'll never see this again.http://OFA.BO/qWUrWyÂ ,
2013-01-21,The full text of President Obama's second inaugural address:http://OFA.BO/Hq4o8fÂ ,
2013-01-21,Organizing for Action is the next step in our grassroots movement crucial to finishing what we started. Be part of it:http://OFA.BO/Lk1pEfÂ ,
2013-01-21,Thank you God Bless you and may He forever bless these United States of America.,
2013-01-21,Let us answer the call of history and carry into an uncertain future that precious light of freedom. â€”President Obama,
2013-01-21,You and I as citizens have the obligation to shape the debates of our time.,
2013-01-21,You and I as citizens have the power to set this countryâ€™s course.,
2013-01-21,We must act knowing that our work will be imperfect. â€”President Obama,
2013-01-21,We cannot mistake absolutism for principle or substitute spectacle for politics or treat name-calling as reasoned debate.,
2013-01-21,Decisions are upon us and we cannot afford delay.,
2013-01-21,Our journey is not complete until all our children know that they are cared for and cherished and always safe from harm.,
2013-01-21,Our journey is not complete until we find a better way to welcome the immigrants who still see America as a land of opportunity.,
